TSS_ID	TSS_Locus	Strand	RE_Locus	Correlation	Score	RE_Score	Best_RE	TSS_Score	Best_TSS	Gene_Score	Distance	Histone	Best_Histone	Gene_ID	Gene_Name	Loci_per_TSS	Num_TSSes	TSSes_per_Gene	Num_Genes
ENST00000441379	chr21:46340966-46340966	+	chr21:46739402-46739942	-0.34806	4.676e-01	7.017e-01	F	1.000e+00	F	1.000e+00	398436	H3k27ac	T	ENSG00000227039	AL844908.5	7	197	1	76
ENST00000441379	chr21:46340966-46340966	+	chr21:46749983-46750391	-0.25408	6.034e-01	7.017e-01	F	1.000e+00	F	1.000e+00	409017	H3k27ac	T	ENSG00000227039	AL844908.5	7	197	1	76
ENST00000441379	chr21:46340966-46340966	+	chr21:46783930-46784285	-0.60734	1.587e-01	7.017e-01	T	1.000e+00	T	1.000e+00	442964	H3k27ac	T	ENSG00000227039	AL844908.5	7	197	1	76
ENST00000441379	chr21:46340966-46340966	+	chr21:46785642-46786182	-0.34420	4.729e-01	7.017e-01	F	1.000e+00	F	1.000e+00	444676	H3k27ac	T	ENSG00000227039	AL844908.5	7	197	1	76
ENST00000441379	chr21:46340966-46340966	+	chr21:46797947-46798487	-0.16667	7.365e-01	7.017e-01	F	1.000e+00	F	1.000e+00	456981	H3k27ac	T	ENSG00000227039	AL844908.5	7	197	1	76
ENST00000441677	chr21:42798168-42798168	+	chr21:43032924-43033464	0.16108	7.452e-01	9.900e-01	F	1.000e+00	F	1.000e+00	234756	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000441677	chr21:42798168-42798168	+	chr21:43050503-43050859	0.36962	4.378e-01	9.900e-01	T	1.000e+00	T	1.000e+00	252335	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000441677	chr21:42798168-42798168	+	chr21:43104409-43104949	0.15278	7.581e-01	9.900e-01	F	1.000e+00	F	1.000e+00	306241	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000441677	chr21:42798168-42798168	+	chr21:43178564-43179104	0.25021	6.092e-01	9.900e-01	F	1.000e+00	F	1.000e+00	380396	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000441677	chr21:42798168-42798168	+	chr21:43188587-43189127	0.07944	8.735e-01	9.900e-01	F	1.000e+00	F	1.000e+00	390419	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000441677	chr21:42798168-42798168	+	chr21:43097873-43098173	-0.06664	8.938e-01	9.900e-01	F	1.000e+00	F	1.000e+00	299705	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000441677	chr21:42798168-42798168	+	chr21:43098486-43098869	-0.12820	7.966e-01	9.900e-01	F	1.000e+00	F	1.000e+00	300318	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000441677	chr21:42798168-42798168	+	chr21:43135734-43136274	-0.17527	7.232e-01	9.900e-01	F	1.000e+00	F	1.000e+00	337566	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000442559	chr21:37432597-37432597	-	chr21:37802299-37802839	0.25216	6.062e-01	3.589e-01	F	1.000e+00	F	1.000e+00	-369702	H3k27ac	T	ENSG00000185917	SETD4	4	197	5	76
ENST00000442559	chr21:37432597-37432597	-	chr21:37843647-37843921	0.57334	1.919e-01	3.589e-01	F	1.000e+00	F	1.000e+00	-411050	H3k27ac	T	ENSG00000185917	SETD4	4	197	5	76
ENST00000442559	chr21:37432597-37432597	-	chr21:37810039-37810579	-0.17154	7.290e-01	3.589e-01	F	1.000e+00	F	1.000e+00	-377442	H3k27ac	T	ENSG00000185917	SETD4	4	197	5	76
ENST00000442559	chr21:37432597-37432597	-	chr21:37850515-37850820	-0.66961	1.052e-01	3.589e-01	T	1.000e+00	T	1.000e+00	-417918	H3k27ac	T	ENSG00000185917	SETD4	4	197	5	76
ENST00000444491	chr21:35014758-35014758	+	chr21:34659330-34659870	0.08532	8.642e-01	9.375e-01	F	1.000e+00	F	1.000e+00	-354888	H3k27ac	T	ENSG00000205726	ITSN1	5	197	8	76
ENST00000444491	chr21:35014758-35014758	+	chr21:35055562-35056102	0.37858	4.256e-01	9.375e-01	T	1.000e+00	F	1.000e+00	40804	H3k27ac	T	ENSG00000205726	ITSN1	5	197	8	76
ENST00000444491	chr21:35014758-35014758	+	chr21:35133808-35134348	0.12609	7.999e-01	9.375e-01	F	1.000e+00	F	1.000e+00	119050	H3k27ac	T	ENSG00000205726	ITSN1	5	197	8	76
ENST00000444491	chr21:35014758-35014758	+	chr21:34576101-34576641	-0.36048	4.503e-01	9.375e-01	F	1.000e+00	F	1.000e+00	-438117	H3k27ac	T	ENSG00000205726	ITSN1	5	197	8	76
ENST00000444491	chr21:35014758-35014758	+	chr21:34576303-34576843	-0.36048	4.503e-01	9.375e-01	F	1.000e+00	F	1.000e+00	-437915	H3k27ac	T	ENSG00000205726	ITSN1	5	197	8	76
ENST00000447535	chr21:44345755-44345755	-	chr21:44630088-44630628	0.29393	5.447e-01	9.955e-01	F	1.000e+00	F	1.000e+00	-284333	H3k27ac	T	ENSG00000233056	C21orf105	11	197	1	76
ENST00000447535	chr21:44345755-44345755	-	chr21:44762737-44763466	0.17415	7.249e-01	9.955e-01	F	1.000e+00	F	1.000e+00	-416982	H3k27ac	T	ENSG00000233056	C21orf105	11	197	1	76
ENST00000447535	chr21:44345755-44345755	-	chr21:44835566-44836106	0.40639	3.884e-01	9.955e-01	T	1.000e+00	T	1.000e+00	-489811	H3k27ac	T	ENSG00000233056	C21orf105	11	197	1	76
ENST00000447535	chr21:44345755-44345755	-	chr21:44751993-44752310	-0.08817	8.597e-01	9.955e-01	F	1.000e+00	F	1.000e+00	-406238	H3k27ac	T	ENSG00000233056	C21orf105	11	197	1	76
ENST00000447535	chr21:44345755-44345755	-	chr21:44752164-44752704	-0.28566	5.567e-01	9.955e-01	F	1.000e+00	F	1.000e+00	-406409	H3k27ac	T	ENSG00000233056	C21orf105	11	197	1	76
ENST00000447535	chr21:44345755-44345755	-	chr21:44753164-44753648	-0.08784	8.602e-01	9.955e-01	F	1.000e+00	F	1.000e+00	-407409	H3k27ac	T	ENSG00000233056	C21orf105	11	197	1	76
ENST00000447535	chr21:44345755-44345755	-	chr21:44760572-44761004	-0.30063	5.350e-01	9.955e-01	F	1.000e+00	F	1.000e+00	-414817	H3k27ac	T	ENSG00000233056	C21orf105	11	197	1	76
ENST00000447535	chr21:44345755-44345755	-	chr21:44761225-44761652	-0.29127	5.486e-01	9.955e-01	F	1.000e+00	F	1.000e+00	-415470	H3k27ac	T	ENSG00000233056	C21orf105	11	197	1	76
ENST00000447535	chr21:44345755-44345755	-	chr21:44764159-44764667	-0.02523	9.597e-01	9.955e-01	F	1.000e+00	F	1.000e+00	-418404	H3k27ac	T	ENSG00000233056	C21orf105	11	197	1	76
ENST00000447535	chr21:44345755-44345755	-	chr21:44832115-44832655	-0.05653	9.099e-01	9.955e-01	F	1.000e+00	F	1.000e+00	-486360	H3k27ac	T	ENSG00000233056	C21orf105	11	197	1	76
ENST00000447535	chr21:44345755-44345755	-	chr21:44839298-44839838	-0.30307	5.314e-01	9.955e-01	F	1.000e+00	F	1.000e+00	-493543	H3k27ac	T	ENSG00000233056	C21orf105	11	197	1	76
ENST00000448288	chr21:40817703-40817703	-	chr21:40685345-40685885	0.04598	9.267e-01	2.042e-01	F	1.000e+00	F	1.000e+00	131818	H3k27ac	T	ENSG00000157578	LCA5L	2	197	9	76
ENST00000448288	chr21:40817703-40817703	-	chr21:40466935-40467475	-0.66621	1.079e-01	2.042e-01	T	1.000e+00	F	1.000e+00	350228	H3k27ac	T	ENSG00000157578	LCA5L	2	197	9	76
ENST00000448388	chr21:27543445-27543445	-	chr21:27512408-27512948	0.14060	7.771e-01	9.503e-01	T	1.000e+00	F	1.000e+00	30497	H3k27ac	T	ENSG00000142192	APP	2	197	11	76
ENST00000448388	chr21:27543445-27543445	-	chr21:27539127-27539667	0.09297	8.521e-01	9.503e-01	F	1.000e+00	F	1.000e+00	3778	H3k27ac	T	ENSG00000142192	APP	2	197	11	76
ENST00000450895	chr21:35796263-35796263	-	chr21:35898944-35899484	0.15771	7.504e-01	8.660e-01	F	1.000e+00	F	1.000e+00	-102681	H3k27ac	T	ENSG00000243627	AP000322.53	8	197	1	76
ENST00000450895	chr21:35796263-35796263	-	chr21:36167772-36168312	0.42740	3.610e-01	8.660e-01	F	1.000e+00	F	1.000e+00	-371509	H3k27ac	T	ENSG00000243627	AP000322.53	8	197	1	76
ENST00000450895	chr21:35796263-35796263	-	chr21:36179699-36180239	0.37700	4.277e-01	8.660e-01	F	1.000e+00	F	1.000e+00	-383436	H3k27ac	T	ENSG00000243627	AP000322.53	8	197	1	76
ENST00000450895	chr21:35796263-35796263	-	chr21:36184659-36185199	0.54436	2.222e-01	8.660e-01	T	1.000e+00	T	1.000e+00	-388396	H3k27ac	T	ENSG00000243627	AP000322.53	8	197	1	76
ENST00000450895	chr21:35796263-35796263	-	chr21:36208424-36208675	0.37270	4.336e-01	8.660e-01	F	1.000e+00	F	1.000e+00	-412161	H3k27ac	T	ENSG00000243627	AP000322.53	8	197	1	76
ENST00000450895	chr21:35796263-35796263	-	chr21:36254015-36254555	0.24433	6.180e-01	8.660e-01	F	1.000e+00	F	1.000e+00	-457752	H3k27ac	T	ENSG00000243627	AP000322.53	8	197	1	76
ENST00000450895	chr21:35796263-35796263	-	chr21:35574169-35574709	-0.35587	4.567e-01	8.660e-01	F	1.000e+00	F	1.000e+00	221554	H3k27ac	T	ENSG00000243627	AP000322.53	8	197	1	76
ENST00000450895	chr21:35796263-35796263	-	chr21:36250861-36251096	-0.24612	6.153e-01	8.660e-01	F	1.000e+00	F	1.000e+00	-454598	H3k27ac	T	ENSG00000243627	AP000322.53	8	197	1	76
ENST00000451686	chr21:35014848-35014848	+	chr21:34659330-34659870	0.04538	9.276e-01	8.675e-01	F	1.000e+00	F	1.000e+00	-354978	H3k27ac	T	ENSG00000205726	ITSN1	5	197	8	76
ENST00000451686	chr21:35014848-35014848	+	chr21:35055562-35056102	0.44988	3.325e-01	8.675e-01	T	1.000e+00	T	1.000e+00	40714	H3k27ac	T	ENSG00000205726	ITSN1	5	197	8	76
ENST00000451686	chr21:35014848-35014848	+	chr21:35133808-35134348	0.06102	9.028e-01	8.675e-01	F	1.000e+00	F	1.000e+00	118960	H3k27ac	T	ENSG00000205726	ITSN1	5	197	8	76
ENST00000451686	chr21:35014848-35014848	+	chr21:34576101-34576641	-0.39643	4.016e-01	8.675e-01	F	1.000e+00	F	1.000e+00	-438207	H3k27ac	T	ENSG00000205726	ITSN1	5	197	8	76
ENST00000451686	chr21:35014848-35014848	+	chr21:34576303-34576843	-0.39643	4.016e-01	8.675e-01	F	1.000e+00	F	1.000e+00	-438005	H3k27ac	T	ENSG00000205726	ITSN1	5	197	8	76
ENST00000452232	chr21:27543084-27543084	-	chr21:27512408-27512948	0.67066	1.044e-01	1.979e-01	T	1.000e+00	F	1.000e+00	30136	H3k27ac	T	ENSG00000142192	APP	2	197	11	76
ENST00000452232	chr21:27543084-27543084	-	chr21:27539127-27539667	0.65810	1.144e-01	1.979e-01	F	1.000e+00	F	1.000e+00	3417	H3k27ac	T	ENSG00000142192	APP	2	197	11	76
ENST00000453032	chr21:39870399-39870399	-	chr21:39649444-39650105	0.25619	6.002e-01	8.508e-01	F	1.000e+00	F	1.000e+00	220294	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000453032	chr21:39870399-39870399	-	chr21:39675108-39675648	0.36102	4.496e-01	8.508e-01	F	1.000e+00	F	1.000e+00	194751	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000453032	chr21:39870399-39870399	-	chr21:39715694-39715953	0.67598	1.003e-01	8.508e-01	T	1.000e+00	F	1.000e+00	154446	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000453032	chr21:39870399-39870399	-	chr21:39723748-39724288	0.55686	2.089e-01	8.508e-01	F	1.000e+00	F	1.000e+00	146111	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000453032	chr21:39870399-39870399	-	chr21:40211470-40212010	0.25033	6.090e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-341071	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000453032	chr21:39870399-39870399	-	chr21:40225250-40225790	0.46228	3.171e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-354851	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000453032	chr21:39870399-39870399	-	chr21:39511716-39512242	-0.16667	7.365e-01	8.508e-01	F	1.000e+00	F	1.000e+00	358157	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000453032	chr21:39870399-39870399	-	chr21:39630998-39631538	-0.25436	6.030e-01	8.508e-01	F	1.000e+00	F	1.000e+00	238861	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000453032	chr21:39870399-39870399	-	chr21:39631259-39631799	-0.25436	6.030e-01	8.508e-01	F	1.000e+00	F	1.000e+00	238600	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000453032	chr21:39870399-39870399	-	chr21:39633686-39634226	-0.16667	7.365e-01	8.508e-01	F	1.000e+00	F	1.000e+00	236173	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000453032	chr21:39870399-39870399	-	chr21:39664273-39664813	-0.23529	6.315e-01	8.508e-01	F	1.000e+00	F	1.000e+00	205586	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000453032	chr21:39870399-39870399	-	chr21:40159470-40159766	-0.53558	2.317e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-289071	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000453032	chr21:39870399-39870399	-	chr21:40159569-40160109	-0.53558	2.317e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-289170	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000453032	chr21:39870399-39870399	-	chr21:40166004-40166544	-0.33224	4.898e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-295605	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000453032	chr21:39870399-39870399	-	chr21:40170378-40170918	-0.55650	2.093e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-299979	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000453032	chr21:39870399-39870399	-	chr21:40173343-40173560	-0.31467	5.148e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-302944	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000453032	chr21:39870399-39870399	-	chr21:40173377-40173917	-0.31467	5.148e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-302978	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000453032	chr21:39870399-39870399	-	chr21:40174622-40175024	-0.41676	3.748e-01	8.508e-01	F	1.000e+00	F	1.000e+00	-304223	H3k27ac	T	ENSG00000157554	ERG	18	197	5	76
ENST00000454115	chr21:46707967-46707967	+	chr21:46470639-46471179	0.29650	5.410e-01	7.298e-01	F	1.000e+00	F	1.000e+00	-236788	H3k27ac	T	ENSG00000215447	BX322557.10	8	197	2	76
ENST00000454115	chr21:46707967-46707967	+	chr21:46470869-46471409	0.29650	5.410e-01	7.298e-01	F	1.000e+00	F	1.000e+00	-236558	H3k27ac	T	ENSG00000215447	BX322557.10	8	197	2	76
ENST00000454115	chr21:46707967-46707967	+	chr21:46739402-46739942	0.57187	1.934e-01	7.298e-01	F	1.000e+00	F	1.000e+00	31435	H3k27ac	T	ENSG00000215447	BX322557.10	8	197	2	76
ENST00000454115	chr21:46707967-46707967	+	chr21:46749983-46750391	0.35688	4.553e-01	7.298e-01	F	1.000e+00	F	1.000e+00	42016	H3k27ac	T	ENSG00000215447	BX322557.10	8	197	2	76
ENST00000454115	chr21:46707967-46707967	+	chr21:46783930-46784285	0.57822	1.870e-01	7.298e-01	F	1.000e+00	F	1.000e+00	75963	H3k27ac	T	ENSG00000215447	BX322557.10	8	197	2	76
ENST00000454115	chr21:46707967-46707967	+	chr21:46785642-46786182	0.61580	1.509e-01	7.298e-01	T	1.000e+00	T	1.000e+00	77675	H3k27ac	T	ENSG00000215447	BX322557.10	8	197	2	76
ENST00000454115	chr21:46707967-46707967	+	chr21:46797947-46798487	0.23003	6.395e-01	7.298e-01	F	1.000e+00	F	1.000e+00	89980	H3k27ac	T	ENSG00000215447	BX322557.10	8	197	2	76
ENST00000454115	chr21:46707967-46707967	+	chr21:46847510-46848050	0.48849	2.854e-01	7.298e-01	F	1.000e+00	F	1.000e+00	139543	H3k27ac	T	ENSG00000215447	BX322557.10	8	197	2	76
ENST00000455164	chr21:42798103-42798103	+	chr21:43032924-43033464	0.15194	7.594e-01	9.927e-01	F	1.000e+00	F	1.000e+00	234821	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000455164	chr21:42798103-42798103	+	chr21:43050503-43050859	0.35421	4.590e-01	9.927e-01	T	1.000e+00	F	1.000e+00	252400	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000455164	chr21:42798103-42798103	+	chr21:43104409-43104949	0.13370	7.879e-01	9.927e-01	F	1.000e+00	F	1.000e+00	306306	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000455164	chr21:42798103-42798103	+	chr21:43178564-43179104	0.23235	6.360e-01	9.927e-01	F	1.000e+00	F	1.000e+00	380461	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000455164	chr21:42798103-42798103	+	chr21:43188587-43189127	0.11250	8.212e-01	9.927e-01	F	1.000e+00	F	1.000e+00	390484	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000455164	chr21:42798103-42798103	+	chr21:43097873-43098173	-0.04118	9.343e-01	9.927e-01	F	1.000e+00	F	1.000e+00	299770	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000455164	chr21:42798103-42798103	+	chr21:43098486-43098869	-0.08842	8.593e-01	9.927e-01	F	1.000e+00	F	1.000e+00	300383	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000455164	chr21:42798103-42798103	+	chr21:43135734-43136274	-0.12297	8.048e-01	9.927e-01	F	1.000e+00	F	1.000e+00	337631	H3k27ac	T	ENSG00000157601	MX1	8	197	6	76
ENST00000455253	chr21:16126185-16126185	-	chr21:16431215-16431755	0.38955	4.108e-01	9.892e-01	F	1.000e+00	F	1.000e+00	-305030	H3k27ac	T	ENSG00000232884	AF127936.3	10	197	1	76
ENST00000455253	chr21:16126185-16126185	-	chr21:16582512-16582944	0.25280	6.053e-01	9.892e-01	F	1.000e+00	F	1.000e+00	-456327	H3k27ac	T	ENSG00000232884	AF127936.3	10	197	1	76
ENST00000455253	chr21:16126185-16126185	-	chr21:16250022-16250401	-0.25162	6.071e-01	9.892e-01	F	1.000e+00	F	1.000e+00	-123837	H3k27ac	T	ENSG00000232884	AF127936.3	10	197	1	76
ENST00000455253	chr21:16126185-16126185	-	chr21:16250309-16250480	-0.25162	6.071e-01	9.892e-01	F	1.000e+00	F	1.000e+00	-124124	H3k27ac	T	ENSG00000232884	AF127936.3	10	197	1	76
ENST00000455253	chr21:16126185-16126185	-	chr21:16251252-16251792	-0.42474	3.644e-01	9.892e-01	T	1.000e+00	T	1.000e+00	-125067	H3k27ac	T	ENSG00000232884	AF127936.3	10	197	1	76
ENST00000455253	chr21:16126185-16126185	-	chr21:16512776-16513316	-0.21079	6.686e-01	9.892e-01	F	1.000e+00	F	1.000e+00	-386591	H3k27ac	T	ENSG00000232884	AF127936.3	10	197	1	76
ENST00000455253	chr21:16126185-16126185	-	chr21:16583781-16584321	-0.33513	4.857e-01	9.892e-01	F	1.000e+00	F	1.000e+00	-457596	H3k27ac	T	ENSG00000232884	AF127936.3	10	197	1	76
ENST00000455253	chr21:16126185-16126185	-	chr21:16594147-16594487	-0.34482	4.721e-01	9.892e-01	F	1.000e+00	F	1.000e+00	-467962	H3k27ac	T	ENSG00000232884	AF127936.3	10	197	1	76
ENST00000455253	chr21:16126185-16126185	-	chr21:16594329-16594869	-0.34482	4.721e-01	9.892e-01	F	1.000e+00	F	1.000e+00	-468144	H3k27ac	T	ENSG00000232884	AF127936.3	10	197	1	76
ENST00000455253	chr21:16126185-16126185	-	chr21:16596679-16596983	-0.25021	6.092e-01	9.892e-01	F	1.000e+00	F	1.000e+00	-470494	H3k27ac	T	ENSG00000232884	AF127936.3	10	197	1	76
ENST00000456017	chr21:40817705-40817705	-	chr21:40685345-40685885	0.04598	9.267e-01	2.042e-01	F	1.000e+00	F	1.000e+00	131820	H3k27ac	T	ENSG00000157578	LCA5L	2	197	9	76
ENST00000456017	chr21:40817705-40817705	-	chr21:40466935-40467475	-0.66621	1.079e-01	2.042e-01	T	1.000e+00	F	1.000e+00	350230	H3k27ac	T	ENSG00000157578	LCA5L	2	197	9	76
ENST00000456209	chr21:27348325-27348325	-	chr21:27512408-27512948	0.59302	1.724e-01	3.151e-01	T	1.000e+00	F	1.000e+00	-164083	H3k27ac	T	ENSG00000142192	APP	2	197	11	76
ENST00000456209	chr21:27348325-27348325	-	chr21:27539127-27539667	0.56928	1.960e-01	3.151e-01	F	1.000e+00	F	1.000e+00	-190802	H3k27ac	T	ENSG00000142192	APP	2	197	11	76
ENST00000457143	chr21:27107343-27107343	-	chr21:27512408-27512948	-0.13032	7.932e-01	9.501e-01	F	1.000e+00	F	1.000e+00	-405065	H3k27ac	T	ENSG00000154723	ATP5J	2	197	6	76
ENST00000457143	chr21:27107343-27107343	-	chr21:27539127-27539667	-0.14088	7.767e-01	9.501e-01	T	1.000e+00	F	1.000e+00	-431784	H3k27ac	T	ENSG00000154723	ATP5J	2	197	6	76
ENST00000458295	chr21:40817801-40817801	+	chr21:40466935-40467475	-0.24327	6.195e-01	8.552e-01	T	1.000e+00	F	1.000e+00	-350326	H3k27ac	T	ENSG00000185437	SH3BGR	2	197	3	76
ENST00000458295	chr21:40817801-40817801	+	chr21:40685345-40685885	-0.19544	6.921e-01	8.552e-01	F	1.000e+00	F	1.000e+00	-131916	H3k27ac	T	ENSG00000185437	SH3BGR	2	197	3	76
ENST00000459939	chr21:40817686-40817686	-	chr21:40685345-40685885	0.04699	9.251e-01	2.061e-01	F	1.000e+00	F	1.000e+00	131801	H3k27ac	T	ENSG00000157578	LCA5L	2	197	9	76
ENST00000459939	chr21:40817686-40817686	-	chr21:40466935-40467475	-0.66481	1.090e-01	2.061e-01	T	1.000e+00	F	1.000e+00	350211	H3k27ac	T	ENSG00000157578	LCA5L	2	197	9	76
ENST00000460207	chr21:37357046-37357046	-	chr21:37850515-37850820	0.46073	3.190e-01	1.992e-01	F	1.000e+00	F	1.000e+00	-493469	H3k27ac	T	ENSG00000159216	RUNX1	4	197	7	76
ENST00000460207	chr21:37357046-37357046	-	chr21:37802299-37802839	-0.74578	5.401e-02	1.992e-01	T	1.000e+00	F	1.000e+00	-445253	H3k27ac	T	ENSG00000159216	RUNX1	4	197	7	76
ENST00000460207	chr21:37357046-37357046	-	chr21:37810039-37810579	-0.32475	5.004e-01	1.992e-01	F	1.000e+00	F	1.000e+00	-452993	H3k27ac	T	ENSG00000159216	RUNX1	4	197	7	76
ENST00000460207	chr21:37357046-37357046	-	chr21:37843647-37843921	-0.40628	3.885e-01	1.992e-01	F	1.000e+00	F	1.000e+00	-486601	H3k27ac	T	ENSG00000159216	RUNX1	4	197	7	76
ENST00000460259	chr21:44299754-44299754	+	chr21:44630088-44630628	0.18706	7.050e-01	3.352e-01	F	1.000e+00	F	1.000e+00	330334	H3k27ac	T	ENSG00000160194	NDUFV3	8	197	1	76
ENST00000460259	chr21:44299754-44299754	+	chr21:44751993-44752310	-0.61129	1.550e-01	3.352e-01	F	1.000e+00	F	1.000e+00	452239	H3k27ac	T	ENSG00000160194	NDUFV3	8	197	1	76
ENST00000460259	chr21:44299754-44299754	+	chr21:44752164-44752704	-0.68352	9.464e-02	3.352e-01	F	1.000e+00	F	1.000e+00	452410	H3k27ac	T	ENSG00000160194	NDUFV3	8	197	1	76
ENST00000460259	chr21:44299754-44299754	+	chr21:44753164-44753648	-0.33382	4.875e-01	3.352e-01	F	1.000e+00	F	1.000e+00	453410	H3k27ac	T	ENSG00000160194	NDUFV3	8	197	1	76
ENST00000460259	chr21:44299754-44299754	+	chr21:44760572-44761004	-0.74731	5.316e-02	3.352e-01	F	1.000e+00	F	1.000e+00	460818	H3k27ac	T	ENSG00000160194	NDUFV3	8	197	1	76
ENST00000460259	chr21:44299754-44299754	+	chr21:44761225-44761652	-0.75352	4.975e-02	3.352e-01	T	1.000e+00	T	1.000e+00	461471	H3k27ac	T	ENSG00000160194	NDUFV3	8	197	1	76
ENST00000460259	chr21:44299754-44299754	+	chr21:44762737-44763466	-0.19596	6.913e-01	3.352e-01	F	1.000e+00	F	1.000e+00	462983	H3k27ac	T	ENSG00000160194	NDUFV3	8	197	1	76
ENST00000460259	chr21:44299754-44299754	+	chr21:44764159-44764667	-0.26594	5.858e-01	3.352e-01	F	1.000e+00	F	1.000e+00	464405	H3k27ac	T	ENSG00000160194	NDUFV3	8	197	1	76
ENST00000462214	chr21:46493768-46493768	+	chr21:46470639-46471179	0.24916	6.107e-01	9.979e-01	F	1.000e+00	F	1.000e+00	-22589	H3k27ac	T	ENSG00000197381	ADARB1	8	197	4	76
ENST00000462214	chr21:46493768-46493768	+	chr21:46470869-46471409	0.24916	6.107e-01	9.979e-01	F	1.000e+00	F	1.000e+00	-22359	H3k27ac	T	ENSG00000197381	ADARB1	8	197	4	76
ENST00000462214	chr21:46493768-46493768	+	chr21:46739402-46739942	0.02795	9.554e-01	9.979e-01	F	1.000e+00	F	1.000e+00	245634	H3k27ac	T	ENSG00000197381	ADARB1	8	197	4	76
ENST00000462214	chr21:46493768-46493768	+	chr21:46749983-46750391	0.20654	6.751e-01	9.979e-01	F	1.000e+00	F	1.000e+00	256215	H3k27ac	T	ENSG00000197381	ADARB1	8	197	4	76
ENST00000462214	chr21:46493768-46493768	+	chr21:46783930-46784285	0.09489	8.490e-01	9.979e-01	F	1.000e+00	F	1.000e+00	290162	H3k27ac	T	ENSG00000197381	ADARB1	8	197	4	76
ENST00000462214	chr21:46493768-46493768	+	chr21:46797947-46798487	0.12145	8.071e-01	9.979e-01	F	1.000e+00	F	1.000e+00	304179	H3k27ac	T	ENSG00000197381	ADARB1	8	197	4	76
ENST00000462214	chr21:46493768-46493768	+	chr21:46785642-46786182	-0.08031	8.721e-01	9.979e-01	F	1.000e+00	F	1.000e+00	291874	H3k27ac	T	ENSG00000197381	ADARB1	8	197	4	76
ENST00000462214	chr21:46493768-46493768	+	chr21:46847510-46848050	-0.29833	5.383e-01	9.979e-01	T	1.000e+00	F	1.000e+00	353742	H3k27ac	T	ENSG00000197381	ADARB1	8	197	4	76
ENST00000463138	chr21:42880040-42880040	-	chr21:43098486-43098869	0.13191	7.907e-01	9.959e-01	F	1.000e+00	F	1.000e+00	-218446	H3k27ac	T	ENSG00000184012	TMPRSS2	8	197	5	76
ENST00000463138	chr21:42880040-42880040	-	chr21:43135734-43136274	0.19852	6.874e-01	9.959e-01	F	1.000e+00	F	1.000e+00	-255694	H3k27ac	T	ENSG00000184012	TMPRSS2	8	197	5	76
ENST00000463138	chr21:42880040-42880040	-	chr21:43032924-43033464	-0.02991	9.523e-01	9.959e-01	F	1.000e+00	F	1.000e+00	-152884	H3k27ac	T	ENSG00000184012	TMPRSS2	8	197	5	76
